_Comment,_Copyright,_CreationDate,_CreationTime,_SqlServerInstance_Database_AuthenticationMode,_SqlServerInstance_Database_IsCaseSensitive,_SqlServerInstance_Database_Name,_SqlServerInstance_Database_Object_#id,_SqlServerInstance_Database_Object_Name,_SqlServerInstance_Database_Object_Type,_SqlServerInstance_Database_Object_UsedBy_Object,_SqlServerInstance_Database_Object_Uses_Object,_SqlServerInstance_Database_Object_Uses_UnresolvedObject,_SqlServerInstance_Database_Username,_SqlServerInstance_Name
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,86,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice],Contract,,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice_MissingRoute],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,86,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice],Contract,,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice_FailedRoute],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,86,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice],Contract,,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice_MissingRemoteServiceBinding],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,86,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice],Contract,,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice_FailedRemoteServiceBinding],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,87,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic],Contract,,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic_Query],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,87,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic],Contract,,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic_Status],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,87,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic],Contract,,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic_Description],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,88,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceEcho],Contract,,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceEcho_Echo],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,89,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_Error],Message Type,,,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,90,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_EndDialog],Message Type,,,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,91,[dbo].[http:__schemas.microsoft.com_SQL_Notifications_QueryNotification],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_Notifications_PostQueryNotification],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,92,[dbo].[http:__schemas.microsoft.com_SQL_Notifications_EventNotification],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_Notifications_PostEventNotification],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,93,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_DialogTimer],Message Type,,,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,94,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice_MissingRoute],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,95,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice_FailedRoute],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,96,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice_MissingRemoteServiceBinding],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,97,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice_FailedRemoteServiceBinding],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_BrokerConfigurationNotice],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,98,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceEcho_Echo],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceEcho],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,99,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic_Query],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,100,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic_Status],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,101,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic_Description],Message Type,[dbo].[http:__schemas.microsoft.com_SQL_ServiceBroker_ServiceDiagnostic],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,102,[dbo].[DEFAULT],Message Type,[dbo].[DEFAULT],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,103,.[PF_TransactionDateTime],Partition Function,.[PS_TransactionDateTime],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,104,.[PF_TransactionDate],Partition Function,.[PS_TransactionDate],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,105,.[PS_TransactionDateTime],Partition Scheme,,.[PF_TransactionDateTime],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,105,.[PS_TransactionDateTime],Partition Scheme,,.[USERDATA],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Purchasing].[IX_Purchasing_SupplierTransactions_IsFinalized],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Purchasing].[FK_Purchasing_SupplierTransactions_PaymentMethodID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Purchasing].[FK_Purchasing_SupplierTransactions_PurchaseOrderID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Purchasing].[FK_Purchasing_SupplierTransactions_SupplierID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Purchasing].[CX_Purchasing_SupplierTransactions],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Purchasing].[FK_Purchasing_SupplierTransactions_TransactionTypeID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Purchasing].[SupplierTransactions],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Sales].[FK_Sales_CustomerTransactions_CustomerID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,106,.[PS_TransactionDate],Partition Scheme,[Sales].[FK_Sales_CustomerTransactions_InvoiceID],,,N_A,pc-cas\dev
